0.32	0.340.8812
0.9284	0.8924
0.9642	0.9389
0.9938	0.9739
1.0192	1.0027
1.0415	1.0274
1.0614	1.0490
1.0792	1.0682
1.0952	1.0853
1.1097	1.1006
1.1228	1.1143
1.1345	1.1267
1.1451	1.1378
1.1546	1.1477
1.1631	1.1566
1.1707	1.1644
1.1773	1.1713
1.1830	1.1773
1.1880	1.1824
1.1922	1.1868
1.1957	1.1904
1.1985	1.1933
1.2007	1.1956
1.2024	1.1974
1.2036	1.1986
1.2043	1.1994
1.2048	1.1999
1.2050	1.2001
1.2051	1.2002
1.2052	1.2003
1.2052	1.2003
1.2052	1.2003
1.2052	1.2003
1.2052	1.2003