0.36	0.381.3491
1.3950	1.3619
1.4294	1.4067
1.4574	1.4399
1.4810	1.4667
1.5013	1.4892
1.5189	1.5083
1.5343	1.5249
1.5476	1.5391
1.5592	1.5514
1.5692	1.5620
1.5778	1.5710
1.5851	1.5787
1.5912	1.5851
1.5962	1.5904
1.6003	1.5946
1.6035	1.5980
1.6060	1.6005
1.6078	1.6024
1.6090	1.6038
1.6099	1.6047
1.6104	1.6052
1.6107	1.6055
1.6108	1.6056
1.6109	1.6057
1.6109	1.6057
1.6109	1.6057
1.6109	1.6057
1.6109	1.6057
1.6109	1.6057
1.6109	1.6057
1.6109	1.6057